product_name,size,milk,temp,whip,serv_size_m_l,calories,total_fat_g,saturated_fat_g,trans_fat_g,cholesterol_mg,sodium_mg,total_carbs_g,fiber_g,sugar_g,caffeine_mg
brewed coffee - dark roast,short,no milk,hot,without whip,236,3,0.1,0,0,0,5,0,0,0,130
brewed coffee - dark roast,tall,no milk,hot,without whip,354,4,0.1,0,0,0,10,0,0,0,193
brewed coffee - dark roast,grande,no milk,hot,without whip,473,5,0.1,0,0,0,10,0,0,0,260
brewed coffee - dark roast,venti,no milk,hot,without whip,591,5,0.1,0,0,0,10,0,0,0,340
brewed coffee - decaf pike place roast,short,no milk,hot,without whip,236,3,0.1,0,0,0,5,0,0,0,15
brewed coffee - decaf pike place roast,tall,no milk,hot,without whip,354,4,0.1,0,0,0,10,0,0,0,20
brewed coffee - decaf pike place roast,grande,no milk,hot,without whip,473,5,0.1,0,0,0,10,0,0,0,25
brewed coffee - decaf pike place roast,venti,no milk,hot,without whip,591,5,0.1,0,0,0,10,0,0,0,30
brewed coffee - medium roast,short,no milk,hot,without whip,236,3,0.1,0,0,0,5,0,0,0,155
brewed coffee - medium roast,tall,no milk,hot,without whip,354,4,0.1,0,0,0,5,0,0,0,235
brewed coffee - medium roast,grande,no milk,hot,without whip,473,5,0.1,0,0,0,5,0,0,0,310
brewed coffee - medium roast,venti,no milk,hot,without whip,591,5,0.1,0,0,0,5,0,0,0,410
brewed coffee - True North Blend Blonde roast,short,no milk,hot,without whip,236,3,0.1,0,0,0,5,0,0,0,180
brewed coffee - True North Blend Blonde roast,tall,no milk,hot,without whip,354,4,0.1,0,0,0,5,0,0,0,270
brewed coffee - True North Blend Blonde roast,grande,no milk,hot,without whip,473,5,0.1,0,0,0,5,0,0,0,360
brewed coffee - True North Blend Blonde roast,venti,no milk,hot,without whip,591,5,0.1,0,0,0,5,0,0,0,475
Caffè Misto,short,non-fat milk,hot,without whip,236,35,0.1,0.1,0,0,45,5,0,5,75
Caffè Misto,short,two-percent milk,hot,without whip,236,50,2,1,0.1,10,50,5,0,5,75
Caffè Misto,short,whole milk,hot,without whip,236,70,3.5,2,0.1,10,50,5,0,5,75
Caffè Misto,short,soy milk,hot,without whip,236,40,1.5,0.2,0,0,40,3,0,2,75
Caffè Misto,short,coconut milk,hot,without whip,236,40,2.5,2.5,0,0,45,4,0,3,75
Caffè Misto,tall,non-fat milk,hot,without whip,354,60,0.2,0.1,0,5,70,8,0,8,115
Caffè Misto,tall,two-percent milk,hot,without whip,354,80,3,1.5,0.1,15,80,8,0,8,115
Caffè Misto,tall,whole milk,hot,without whip,354,100,5,3,0.2,15,70,8,0,8,115
Caffè Misto,tall,soy milk,hot,without whip,354,60,2.5,0.3,0,0,60,5,1,4,115
Caffè Misto,tall,coconut milk,hot,without whip,354,60,3.5,3.5,0,0,70,6,0,5,115
Caffè Misto,grande,non-fat milk,hot,without whip,473,70,0.2,0.1,0,5,90,10,0,10,150
Caffè Misto,grande,two-percent milk,hot,without whip,473,110,4,2,0.1,15,100,10,0,10,150
Caffè Misto,grande,whole milk,hot,without whip,473,130,7,4,0.2,20,95,10,0,10,150
Caffè Misto,grande,soy milk,hot,without whip,473,80,3,0.4,0,0,80,6,1,5,150
Caffè Misto,grande,coconut milk,hot,without whip,473,70,4.5,4.5,0,0,90,7,0,7,150
Caffè Misto,venti,non-fat milk,hot,without whip,591,90,0.3,0.2,0,5,115,13,0,13,195
Caffè Misto,venti,two-percent milk,hot,without whip,591,130,5,2.5,0.2,20,130,13,0,13,195
Caffè Misto,venti,whole milk,hot,without whip,591,160,9,5,0.3,25,120,13,0,13,195
Caffè Misto,venti,soy milk,hot,without whip,591,100,4,0.5,0,0,100,8,1,6,195
Caffè Misto,venti,coconut milk,hot,without whip,591,80,5,4.5,0,0,90,7,0,7,195
Clover Brewed Coffee - Dark Roast,short,no milk,hot,without whip,236,10,0,0,0,0,5,0,0,0,190
Clover Brewed Coffee - Dark Roast,tall,no milk,hot,without whip,354,10,0,0,0,0,10,0,0,0,280
Clover Brewed Coffee - Dark Roast,grande,no milk,hot,without whip,473,10,0,0,0,0,10,0,0,0,380
Clover Brewed Coffee - Dark Roast,venti,no milk,hot,without whip,591,10,0,0,0,0,10,0,0,0,470
Clover Brewed Coffee -  Light Roast,short,no milk,hot,without whip,236,10,0,0,0,0,5,0,0,0,155
Clover Brewed Coffee -  Light Roast,tall,no milk,hot,without whip,354,10,0,0,0,0,10,0,0,0,255
Clover Brewed Coffee -  Light Roast,grande,no milk,hot,without whip,473,10,0,0,0,0,10,0,0,0,340
Clover Brewed Coffee -  Light Roast,venti,no milk,hot,without whip,591,10,0,0,0,0,10,0,0,0,425
Clover Brewed Coffee - Medium Roast,short,no milk,hot,without whip,236,10,0,0,0,0,5,0,0,0,170
Clover Brewed Coffee - Medium Roast,tall,no milk,hot,without whip,354,10,0,0,0,0,10,0,0,0,280
Clover Brewed Coffee - Medium Roast,grande,no milk,hot,without whip,473,10,0,0,0,0,10,0,0,0,375
Clover Brewed Coffee - Medium Roast,venti,no milk,hot,without whip,591,10,0,0,0,0,10,0,0,0,445
Iced Coffee,tall,no milk,cold,without whip,354,60,0,0,0,0,10,15,0,15,120
Iced Coffee,grande,no milk,cold,without whip,473,80,0.1,0,0,0,10,20,0,20,165
Iced Coffee,venti,no milk,cold,without whip,709,120,0.1,0,0,0,15,30,0,30,235
Iced Coffee,trenta,no milk,cold,without whip,887,160,0.1,0,0,0,15,40,0,39,280
Iced Coffee with milk,tall,non-fat milk,cold,without whip,354,80,0.1,0,0,0,30,17,0,17,90
Iced Coffee with milk,tall,two-percent milk,cold,without whip,354,80,1,0.5,0,5,30,17,0,17,90
Iced Coffee with milk,tall,whole milk,cold,without whip,354,90,1.5,1,0,5,30,17,0,17,90
Iced Coffee with milk,tall,soy milk,cold,without whip,354,80,1,0.1,0,0,25,16,0,16,90
Iced Coffee with milk,tall,coconut milk,cold,without whip,354,80,1,1,0,0,25,17,0,16,110
Iced Coffee with milk,grande,non-fat milk,cold,without whip,473,100,0.1,0,0,0,35,23,0,23,125
Iced Coffee with milk,grande,two-percent milk,cold,without whip,473,110,1.5,1,0.1,5,40,23,0,23,125
Iced Coffee with milk,grande,whole milk,cold,without whip,473,120,2,1,0.1,5,35,23,0,23,125
Iced Coffee with milk,grande,soy milk,cold,without whip,473,110,1,0.1,0,0,35,22,0,21,125
Iced Coffee with milk,grande,coconut milk,cold,without whip,473,100,1.5,1.5,0,0,35,22,0,22,150
Iced Coffee with milk,venti,non-fat milk,cold,without whip,709,160,0.1,0.1,0,0,60,35,0,35,170
Iced Coffee with milk,venti,two-percent milk,cold,without whip,709,170,2,1.5,0.1,10,65,35,0,35,170
Iced Coffee with milk,venti,whole milk,cold,without whip,709,190,3.5,2,0.1,10,60,35,0,35,170
Iced Coffee with milk,venti,soy milk,cold,without whip,709,160,1.5,0.2,0,0,55,33,0,32,170
Iced Coffee with milk,venti,coconut milk,cold,without whip,709,160,2.5,2,0,0,55,33,0,33,205
Iced Coffee with milk,trenta,non-fat milk,cold,without whip,887,210,0.2,0.1,0,5,70,46,0,46,190
Iced Coffee with milk,trenta,two-percent milk,cold,without whip,887,230,3,1.5,0.1,10,80,46,0,46,190
Iced Coffee with milk,trenta,whole milk,cold,without whip,887,240,4.5,2.5,0.1,15,75,46,0,46,190
Iced Coffee with milk,trenta,soy milk,cold,without whip,887,220,2,0.3,0,0,65,44,1,43,190
Iced Coffee with milk,trenta,coconut milk,cold,without whip,887,210,3,3,0,0,70,44,0,44,190
Cold Brewed Coffee,tall,no milk,cold,without whip,354,2,0,0,0,0,10,0,0,0,150
Cold Brewed Coffee,grande,no milk,cold,without whip,473,3,0,0,0,0,15,0,0,0,200
Cold Brewed Coffee,venti,no milk,cold,without whip,709,4,0,0,0,0,20,0,0,0,300
Cold Brewed Coffee,trenta,no milk,cold,without whip,887,5,0,0,0,0,25,0,0,0,330
Vanilla Sweet Cream Cold Brew,tall,no milk,cold,without whip,354,100,6,3.5,0.2,20,20,12,0,12,140
Vanilla Sweet Cream Cold Brew,grande,no milk,cold,without whip,473,110,6,3.5,0.2,20,25,14,0,14,185
Vanilla Sweet Cream Cold Brew,venti,no milk,cold,without whip,709,200,11,7,0.3,40,40,24,0,24,275
Vanilla Sweet Cream Cold Brew,trenta,no milk,cold,without whip,887,210,11,7,0.3,40,45,26,0,26,320
Espresso - Caffè Americano,short,no milk,hot,without whip,236,5,0,0,0,0,5,1,0,0,75
Espresso - Caffè Americano,tall,no milk,hot,without whip,354,10,0,0,0,0,10,1,0,0,150
Espresso - Caffè Americano,grande,no milk,hot,without whip,473,15,0,0,0,0,15,1,0,0,225
Espresso - Caffè Americano,venti,no milk,hot,without whip,591,25,0,0,0,0,10,1,0,0,300
Espresso - Iced Caffè Americano,tall,no milk,cold,without whip,354,10,0,0,0,0,10,2,0,0,150
Espresso - Iced Caffè Americano,grande,no milk,cold,without whip,473,15,0,0,0,0,15,3,0,0,225
Espresso - Iced Caffè Americano,venti,no milk,cold,without whip,709,25,0,0,0,0,20,3,0,0,300
Caffè Latte,tall,non-fat milk,hot,without whip,354,100,0.2,0.2,0,5,120,15,0,14,75
Caffè Latte,tall,two-percent milk,hot,without whip,354,150,6,3.5,0.2,25,135,15,0,14,75
Caffè Latte,tall,whole milk,hot,without whip,354,180,9,5,0.3,30,125,15,0,14,75
Caffè Latte,tall,soy milk,hot,without whip,354,110,4.5,0.5,0,0,105,10,1,6,75
Caffè Latte,tall,coconut milk,hot,without whip,354,110,7,6,0,0,120,11,0,10,75
Caffè Latte,grande,non-fat milk,hot,without whip,473,130,0.3,0.2,0,5,150,19,0,18,150
Caffè Latte,grande,two-percent milk,hot,without whip,473,190,7,4.5,0.3,30,170,19,0,17,150
Caffè Latte,grande,whole milk,hot,without whip,473,230,11,7,0.3,35,150,19,0,17,150
Caffè Latte,grande,soy milk,hot,without whip,473,150,5,0.5,0,0,130,13,1,8,150
Caffè Latte,grande,coconut milk,hot,without whip,473,140,8,8,0,0,150,14,0,12,150
Caffè Latte,venti,non-fat milk,hot,without whip,591,170,0.4,0.3,0,10,190,25,0,23,150
Caffè Latte,venti,two-percent milk,hot,without whip,591,240,9,6,0.4,35,220,24,0,22,150
Caffè Latte,venti,whole milk,hot,without whip,591,290,15,9,0.5,45,200,24,0,22,150
Caffè Latte,venti,soy milk,hot,without whip,591,190,7,1,0,0,170,16,2,11,150
Caffè Latte,venti,coconut milk,hot,without whip,591,170,11,10,0,0,200,18,0,16,150
Iced Caffè Latte,tall,non-fat milk,cold,without whip,354,70,0.1,0.1,0,5,80,10,0,9,75
Iced Caffè Latte,tall,two-percent milk,cold,without whip,354,100,3.5,2,0.1,15,90,10,0,9,75
Iced Caffè Latte,tall,whole milk,cold,without whip,354,120,6,3.5,0.2,20,85,10,0,9,75
Iced Caffè Latte,tall,soy milk,cold,without whip,354,80,3,0.4,0,0,75,7,1,4,75
Iced Caffè Latte,tall,coconut milk,cold,without whip,354,70,4,4,0,0,80,7,0,6,75
Iced Caffè Latte,grande,non-fat milk,cold,without whip,473,90,0.2,0.1,0,5,105,13,0,11,150
Iced Caffè Latte,grande,two-percent milk,cold,without whip,473,130,4.5,2.5,0.1,20,115,13,0,11,150
Iced Caffè Latte,grande,whole milk,cold,without whip,473,150,7,4.5,0.2,25,105,13,0,11,150
Iced Caffè Latte,grande,soy milk,cold,without whip,473,100,3.5,0.5,0,0,95,9,1,5,150
Iced Caffè Latte,grande,coconut milk,cold,without whip,473,90,5,5,0,0,105,10,0,8,150
Iced Caffè Latte,venti,non-fat milk,cold,without whip,709,130,0.3,0.2,0,5,140,19,0,16,225
Iced Caffè Latte,venti,two-percent milk,cold,without whip,709,180,6,3,0.2,25,160,18,0,15,225
Iced Caffè Latte,venti,whole milk,cold,without whip,709,210,10,6,0.3,30,150,18,0,15,225
Iced Caffè Latte,venti,soy milk,cold,without whip,709,150,5,0.5,0,0,130,13,1,8,225
Iced Caffè Latte,venti,coconut milk,cold,without whip,709,130,7,7,0,0,150,14,0,11,225
Caffè Mocha,short,non-fat milk,hot,without whip,236,120,1.5,1,0,5,65,21,2,17,90
Caffè Mocha,short,non-fat milk,hot,with whip,236,180,6,4,0.2,20,70,23,2,18,90
Caffè Mocha,short,two-percent milk,hot,without whip,236,150,4,2.5,0.1,10,70,21,2,17,90
Caffè Mocha,short,two-percent milk,hot,with whip,236,200,9,6,0.3,30,75,22,2,18,90
Caffè Mocha,short,whole milk,hot,without whip,236,160,6,3.5,0.1,15,65,21,2,17,90
Caffè Mocha,short,whole milk,hot,with whip,236,210,11,7,0.3,35,70,22,2,18,90
Caffè Mocha,short,soy milk,hot,without whip,236,130,3.5,1,0,0,55,18,3,13,90
Caffè Mocha,short,soy milk,hot,with whip,236,180,9,4,0.2,20,60,20,3,14,90
Caffè Mocha,short,coconut milk,hot,without whip,236,130,4.5,4,0,0,65,19,2,15,90
Caffè Mocha,short,coconut milk,hot,with whip,236,180,10,7,0.2,20,70,21,2,16,90
Caffè Mocha,tall,non-fat milk,hot,without whip,354,190,2,1,0,5,100,32,3,27,95
Caffè Mocha,tall,non-fat milk,hot,with whip,354,250,8,5,0.2,25,110,34,3,28,95
Caffè Mocha,tall,two-percent milk,hot,without whip,354,230,6,4,0.2,20,115,32,3,26,95
Caffè Mocha,tall,two-percent milk,hot,with whip,354,290,13,8,0.4,40,120,34,3,28,95
Caffè Mocha,tall,whole milk,hot,without whip,354,250,9,6,0.2,25,105,32,3,26,95
Caffè Mocha,tall,whole milk,hot,with whip,354,310,16,9,0.4,45,110,34,3,28,95
Caffè Mocha,tall,soy milk,hot,without whip,354,200,5,1.5,0,0,90,28,4,20,95
Caffè Mocha,tall,soy milk,hot,without whip,354,260,11,5,0.2,25,95,30,4,22,95
Caffè Mocha,tall,coconut milk,hot,without whip,354,190,7,6,0,0,105,29,3,23,95
Caffè Mocha,tall,coconut milk,hot,with whip,354,250,13,10,0.2,25,110,30,3,25,95
Caffè Mocha,grande,non-fat milk,hot,without whip,473,250,2.5,1.5,0,5,125,42,4,34,175
Caffè Mocha,grande,non-fat milk,hot,with whip,473,320,10,6,0.2,30,135,44,4,36,175
Caffè Mocha,grande,two-percent milk,hot,without whip,473,290,8,5,0.2,25,140,42,4,34,175
Caffè Mocha,grande,two-percent milk,hot,with whip,473,360,15,9,0.5,50,150,44,4,35,175
Caffè Mocha,grande,whole milk,hot,without whip,473,330,12,7,0.3,30,130,42,4,34,175
Caffè Mocha,grande,whole milk,hot,with whip,473,400,19,11,0.5,55,135,44,4,35,175
Caffè Mocha,grande,soy milk,hot,without whip,473,260,7,2,0,0,110,37,5,26,175
Caffè Mocha,grande,soy milk,hot,with whip,473,330,14,6,0.2,25,115,39,5,28,175
Caffè Mocha,grande,coconut milk,hot,without whip,473,250,9,8,0,0,130,38,4,30,175
Caffè Mocha,grande,coconut milk,hot,with whip,473,320,16,12,0.2,25,135,40,4,32,175
Caffè Mocha,venti,non-fat milk,hot,without whip,591,310,3.5,2,0,10,170,54,5,44,185
Caffè Mocha,venti,non-fat milk,hot,with whip,591,390,10,6,0.2,35,170,56,5,45,185
Caffè Mocha,venti,two-percent milk,hot,without whip,591,380,11,7,0.3,30,190,53,5,43,185
Caffè Mocha,venti,two-percent milk,hot,with whip,591,450,18,11,0.5,55,190,55,5,45,185
Caffè Mocha,venti,whole milk,hot,without whip,591,420,16,9,0.4,40,170,53,5,43,185
Caffè Mocha,venti,whole milk,hot,with whip,591,490,23,13,0.5,65,180,55,5,45,185
Caffè Mocha,venti,soy milk,hot,without whip,591,330,9,2.5,0,0,140,46,6,34,185
Caffè Mocha,venti,soy milk,hot,with whip,591,400,16,7,0.2,25,150,48,6,35,185
Caffè Mocha,venti,coconut milk,hot,without whip,591,320,12,10,0,0,170,48,5,38,185
Caffè Mocha,venti,coconut milk,hot,with whip,591,390,19,15,0.2,25,180,50,5,40,185
Iced Caffè Mocha,tall,non-fat milk,cold,without whip,354,150,2,1,0,5,65,27,3,22,95
Iced Caffè Mocha,tall,non-fat milk,cold,with whip,354,240,10,6,0.2,30,75,30,3,23,95
Iced Caffè Mocha,tall,two-percent milk,cold,without whip,354,180,4.5,3,0.1,10,70,27,3,21,95
Iced Caffè Mocha,tall,two-percent milk,cold,with whip,354,260,12,8,0.4,40,80,29,3,23,95
Iced Caffè Mocha,tall,whole milk,cold,without whip,354,190,6,3.5,0.1,15,65,27,3,21,95
Iced Caffè Mocha,tall,whole milk,cold,with whip,354,270,14,9,0.4,45,75,29,3,23,95
Iced Caffè Mocha,tall,soy milk,cold,without whip,354,160,4,1.5,0,0,60,25,3,18,95
Iced Caffè Mocha,tall,soy milk,cold,with whip,354,240,12,6,0.2,30,65,27,3,20,95
Iced Caffè Mocha,tall,coconut milk,cold,without whip,354,150,5,4,0,0,65,25,3,19,95
Iced Caffè Mocha,tall,coconut milk,cold,with whip,354,240,13,9,0.2,30,70,27,3,22,95
Iced Caffè Mocha,grande,non-fat milk,cold,without whip,473,200,2.5,1.5,0,5,80,36,4,28,175
Iced Caffè Mocha,grande,non-fat milk,cold,with whip,473,320,14,8,0.3,45,90,40,4,30,175
Iced Caffè Mocha,grande,two-percent milk,cold,without whip,473,230,6,3.5,0.1,15,90,36,4,28,175
Iced Caffè Mocha,grande,two-percent milk,cold,with whip,473,350,17,11,0.5,55,100,39,4,30,175
Iced Caffè Mocha,grande,whole milk,cold,without whip,473,250,8,4.5,0.2,15,80,36,4,28,175
Iced Caffè Mocha,grande,whole milk,cold,with whip,473,360,19,12,0.5,60,95,39,4,30,175
Iced Caffè Mocha,grande,soy milk,cold,without whip,473,210,5,2,0,0,75,33,5,24,175
Iced Caffè Mocha,grande,soy milk,cold,with whip,473,330,16,9,0.3,40,85,37,5,26,175
Iced Caffè Mocha,grande,coconut milk,cold,without whip,473,210,6,5,0,0,80,34,4,26,175
Iced Caffè Mocha,grande,coconut milk,cold,with whip,473,320,18,12,0.3,40,95,37,4,29,175
Iced Caffè Mocha,venti,non-fat milk,cold,without whip,709,300,3.5,2.5,0,5,110,53,6,41,265
Iced Caffè Mocha,venti,non-fat milk,cold,with whip,709,410,15,9,0.3,45,120,57,6,43,265
Iced Caffè Mocha,venti,two-percent milk,cold,without whip,709,340,8,5,0.2,20,120,53,6,41,265
Iced Caffè Mocha,venti,two-percent milk,cold,with whip,709,450,19,12,0.5,60,130,56,6,43,265
Iced Caffè Mocha,venti,whole milk,cold,without whip,709,360,11,6,0.2,25,110,53,6,41,265
Iced Caffè Mocha,venti,whole milk,cold,with whip,709,470,22,13,0.5,65,125,56,6,43,265
Iced Caffè Mocha,venti,soy milk,cold,without whip,709,310,7,2.5,0,0,100,49,7,35,265
Iced Caffè Mocha,venti,soy milk,cold,with whip,709,430,18,10,0.3,40,110,53,7,37,265
Iced Caffè Mocha,venti,coconut milk,cold,without whip,709,300,9,7,0,0,115,50,6,38,265
Iced Caffè Mocha,venti,coconut milk,cold,with whip,709,420,20,14,0.3,40,125,53,6,41,265
Cappuccino,short,non-fat milk,hot,without whip,236,50,0.1,0.1,0,5,60,8,0,7,75
Cappuccino,short,two-percent milk,hot,without whip,236,80,3,1.5,0.1,10,70,8,0,7,75
Cappuccino,short,whole milk,hot,without whip,236,90,4.5,2.5,0.1,15,60,8,0,7,75
Cappuccino,short,soy milk,hot,without whip,236,50,1.5,0.2,0,0,40,4,0,3,75
Cappuccino,short,coconut milk,hot,without whip,236,70,4,4,0,0,75,7,0,6,75
Cappuccino,tall,non-fat milk,hot,without whip,354,60,0.1,0.1,0,5,70,9,0,8,75
Cappuccino,tall,two-percent milk,hot,without whip,354,90,3.5,1.5,0.1,15,80,9,0,8,75
Cappuccino,tall,whole milk,hot,without whip,354,110,6,3,0.2,15,75,9,0,8,75
Cappuccino,tall,soy milk,hot,without whip,354,70,3,0.4,0,0,65,7,1,4,75
Cappuccino,tall,coconut milk,hot,without whip,354,100,6,6,0,0,115,11,0,9,75
Cappuccino,grande,non-fat milk,hot,without whip,473,80,0.2,0.1,0,5,90,12,0,10,150
Cappuccino,grande,two-percent milk,hot,without whip,473,120,4,2,0.1,15,100,12,0,10,150
Cappuccino,grande,whole milk,hot,without whip,473,140,7,4,0.2,20,90,12,0,10,150
Cappuccino,grande,soy milk,hot,without whip,473,100,3.5,0.4,0,0,80,9,1,5,150
Cappuccino,grande,coconut milk,hot,without whip,473,130,8,8,0,0,150,14,0,12,150
Cappuccino,venti,non-fat milk,hot,without whip,591,110,0.2,0.2,0,5,120,16,0,14,150
Cappuccino,venti,two-percent milk,hot,without whip,591,150,6,3,0.2,25,135,16,0,14,150
Cappuccino,venti,whole milk,hot,without whip,591,190,9,5,0.3,30,125,16,0,14,150
Cappuccino,venti,soy milk,hot,without whip,591,120,4.5,0.5,0,0,110,11,1,7,150
Cappuccino,venti,coconut milk,hot,without whip,591,170,10,10,0,0,190,18,0,15,150
Caramel Macchiato,short,non-fat milk,hot,without whip,236,100,1,0.5,0,5,70,16,0,15,75
Caramel Macchiato,short,two-percent milk,hot,without whip,236,120,4,2.5,0.1,15,80,16,0,15,75
Caramel Macchiato,short,whole milk,hot,without whip,236,140,6,3.5,0.1,20,70,16,0,15,75
Caramel Macchiato,short,soy milk,hot,without whip,236,100,3,1,0,0,60,14,1,11,75
Caramel Macchiato,short,coconut milk,hot,without whip,236,100,4,3.5,0,0,70,14,0,13,75
Caramel Macchiato,tall,non-fat milk,hot,without whip,354,150,1.5,1,0,10,105,27,0,25,75
Caramel Macchiato,tall,two-percent milk,hot,without whip,354,190,6,3.5,0.2,20,120,26,0,25,75
Caramel Macchiato,tall,whole milk,hot,without whip,354,210,9,5,0.2,25,110,26,0,25,75
Caramel Macchiato,tall,soy milk,hot,without whip,354,160,4.5,1,0,5,95,22,1,19,75
Caramel Macchiato,tall,coconut milk,hot,without whip,354,150,6,6,0,5,105,23,0,21,75
Caramel Macchiato,grande,non-fat milk,hot,without whip,473,200,1.5,1,0,10,135,36,0,34,150
Caramel Macchiato,grande,two-percent milk,hot,without whip,473,250,7,4.5,0.2,25,150,35,0,33,150
Caramel Macchiato,grande,whole milk,hot,without whip,473,280,11,6,0.3,35,140,35,0,33,150
Caramel Macchiato,grande,soy milk,hot,without whip,473,210,6,1.5,0,5,120,30,1,26,150
Caramel Macchiato,grande,coconut milk,hot,without whip,473,200,8,7,0,5,130,32,0,29,150
Caramel Macchiato,venti,non-fat milk,hot,without whip,591,250,1.5,1,0,10,170,45,0,42,150
Caramel Macchiato,venti,two-percent milk,hot,without whip,591,310,9,6,0.3,35,190,44,0,42,150
Caramel Macchiato,venti,whole milk,hot,without whip,591,350,13,8,0.4,40,170,44,0,42,150
Caramel Macchiato,venti,soy milk,hot,without whip,591,260,7,1.5,0,5,150,38,1,33,150
Caramel Macchiato,venti,coconut milk,hot,without whip,591,250,10,9,0,5,170,39,0,36,150
Iced Caramel Macchiato,tall,non-fat milk,cold,without whip,354,140,1.5,1,0,10,100,26,0,24,75
Iced Caramel Macchiato,tall,two-percent milk,cold,without whip,354,180,5,3.5,0.2,20,110,26,0,24,75
Iced Caramel Macchiato,tall,whole milk,cold,without whip,354,200,8,4.5,0.2,25,100,26,0,24,75
Iced Caramel Macchiato,tall,soy milk,cold,without whip,354,160,4.5,1.5,0,5,90,22,1,19,75
Iced Caramel Macchiato,tall,coconut milk,cold,without whip,354,140,6,5,0,5,95,23,0,21,75
Iced Caramel Macchiato,grande,non-fat milk,cold,without whip,473,210,2,1.5,0,10,135,37,0,35,150
Iced Caramel Macchiato,grande,two-percent milk,cold,without whip,473,250,7,4.5,0.2,25,150,37,0,34,150
Iced Caramel Macchiato,grande,whole milk,cold,without whip,473,280,11,6,0.3,35,140,37,0,34,150
Iced Caramel Macchiato,grande,soy milk,cold,without whip,473,220,6,2,0,5,125,32,1,28,150
Iced Caramel Macchiato,grande,coconut milk,cold,without whip,473,210,8,7,0,5,130,33,0,30,150
Iced Caramel Macchiato,venti,non-fat milk,cold,without whip,591,290,2.5,1.5,0,15,180,53,0,50,225
Iced Caramel Macchiato,venti,two-percent milk,cold,without whip,591,350,9,6,0.3,35,200,53,0,49,225
Iced Caramel Macchiato,venti,whole milk,cold,without whip,591,390,14,8,0.4,45,190,53,0,49,225
Iced Caramel Macchiato,venti,soy milk,cold,without whip,591,310,8,2,0,5,170,47,1,40,225
Iced Caramel Macchiato,venti,coconut milk,cold,without whip,591,290,10,9,0,5,170,47,0,43,225
Cinnamon Dolce Latte,short,non-fat milk,hot,without whip,236,100,0.1,0.1,0,5,70,20,0,19,75
Cinnamon Dolce Latte,short,non-fat milk,hot,with whip,236,160,5,3.5,0.2,20,75,22,0,21,75
Cinnamon Dolce Latte,short,two-percent milk,hot,without whip,236,130,3,1.5,0.1,15,75,20,0,19,75
Cinnamon Dolce Latte,short,two-percent milk,hot,with whip,236,180,8,5,0.2,30,80,22,0,20,75
Cinnamon Dolce Latte,short,whole milk,hot,without whip,236,150,5,3,0.2,15,70,20,0,19,75
Cinnamon Dolce Latte,short,whole milk,hot,with whip,236,200,10,6,0.3,35,75,22,0,20,75
Cinnamon Dolce Latte,short,soy milk,hot,without whip,236,110,2.5,0.3,0,0,60,17,1,15,75
Cinnamon Dolce Latte,short,soy milk,hot,with whip,236,170,8,3.5,0.2,20,65,19,1,16,75
Cinnamon Dolce Latte,short,coconut milk,hot,without whip,236,110,3.5,3.5,0,0,70,18,0,17,75
Cinnamon Dolce Latte,short,coconut milk,hot,with whip,236,160,9,7,0.2,20,75,20,0,19,75
Cinnamon Dolce Latte,tall,non-fat milk,hot,without whip,354,160,0.2,0.1,0,5,110,31,0,30,75
Cinnamon Dolce Latte,tall,non-fat milk,hot,with whip,354,220,6,4,0.2,30,115,33,0,31,75
Cinnamon Dolce Latte,tall,two-percent milk,hot,without whip,354,200,5,2.5,0.2,20,125,30,0,29,75
Cinnamon Dolce Latte,tall,two-percent milk,hot,with whip,354,270,11,6,0.3,45,130,32,0,31,75
Cinnamon Dolce Latte,tall,whole milk,hot,without whip,354,230,8,5,0.3,25,110,30,0,29,75
Cinnamon Dolce Latte,tall,whole milk,hot,with whip,354,290,14,9,0.4,50,120,32,0,31,75
Cinnamon Dolce Latte,tall,soy milk,hot,without whip,354,170,4,0.5,0,0,95,26,1,23,75
Cinnamon Dolce Latte,tall,soy milk,hot,without whip,354,240,10,4.5,0.2,20,100,28,1,25,75
Cinnamon Dolce Latte,tall,coconut milk,hot,without whip,354,160,6,6,0,0,110,27,0,26,75
Cinnamon Dolce Latte,tall,coconut milk,hot,with whip,354,230,12,9,0.2,20,115,29,0,28,75
Cinnamon Dolce Latte,grande,non-fat milk,hot,without whip,473,210,0.3,0.2,0,5,135,40,0,38,150
Cinnamon Dolce Latte,grande,non-fat milk,hot,with whip,473,280,7,4.5,0.2,30,140,43,0,40,150
Cinnamon Dolce Latte,grande,two-percent milk,hot,without whip,473,260,6,3,0.2,25,150,40,0,38,150
Cinnamon Dolce Latte,grande,two-percent milk,hot,with whip,473,330,13,8,0.4,50,160,42,0,40,150
Cinnamon Dolce Latte,grande,whole milk,hot,without whip,473,300,10,6,0.3,30,140,40,0,38,150
Cinnamon Dolce Latte,grande,whole milk,hot,with whip,473,370,17,10,0.5,60,150,42,0,40,150
Cinnamon Dolce Latte,grande,soy milk,hot,without whip,473,220,5,0.5,0,0,120,34,1,30,150
Cinnamon Dolce Latte,grande,soy milk,hot,with whip,473,300,12,5,0.2,25,125,37,1,32,150
Cinnamon Dolce Latte,grande,coconut milk,hot,without whip,473,210,7,7,0,0,140,36,0,33,150
Cinnamon Dolce Latte,grande,coconut milk,hot,with whip,473,290,14,11,0.2,25,150,38,0,36,150
